2016-09-28T00:00:00Z,11-15-38-41-44-46,21043752.00,EUR
2016-09-24T00:00:00Z,4-15-18-21-32-45,46068012.00,EUR
2016-09-21T00:00:00Z,1-8-11-18-24-29,21819426.00,EUR
2016-09-17T00:00:00Z,3-34-35-37-46-47,48174960.00,EUR
2016-09-14T00:00:00Z,2-3-15-20-31-35,37380728.00,EUR
2016-09-10T00:00:00Z,1-3-6-11-24-43,55130708.00,EUR
2016-09-07T00:00:00Z,7-11-18-19-21-27,29234760.00,EUR
2016-09-03T00:00:00Z,8-14-18-25-30-36,53623160.00,EUR
2016-08-31T00:00:00Z,3-7-31-37-40-41,27576440.00,EUR
2016-08-27T00:00:00Z,1-8-22-32-33-43,49805392.00,EUR
2016-08-24T00:00:00Z,6-14-16-35-42-48,24972216.00,EUR
2016-08-20T00:00:00Z,23-28-30-31-37-45,48865484.00,EUR
2016-08-17T00:00:00Z,2-10-30-34-41-49,23929256.00,EUR
2016-08-13T00:00:00Z,6-14-28-30-37-39,47651516.00,EUR
2016-08-10T00:00:00Z,11-12-17-23-43-49,23043948.00,EUR
2016-08-06T00:00:00Z,6-25-26-33-45-47,46702452.00,EUR
2016-08-03T00:00:00Z,15-21-26-34-42-43,22416840.00,EUR
2016-07-30T00:00:00Z,6-13-23-26-30-33,56558944.00,EUR
2016-07-27T00:00:00Z,5-6-7-17-18-39,29328816.00,EUR
2016-07-23T00:00:00Z,5-25-29-43-47-48,52870348.00,EUR
2016-07-20T00:00:00Z,1-18-20-28-40-49,27242396.00,EUR
2016-07-16T00:00:00Z,1-18-22-30-34-44,50959152.00,EUR
2016-07-13T00:00:00Z,10-14-20-27-33-41,25562216.00,EUR
2016-07-09T00:00:00Z,1-34-37-40-44-49,49029884.00,EUR
2016-07-06T00:00:00Z,4-16-18-37-38-42,24036224.00,EUR
2016-07-02T00:00:00Z,4-6-8-15-26-30,47842552.00,EUR
2016-06-29T00:00:00Z,4-5-28-32-44-49,21912232.00,EUR
2016-06-25T00:00:00Z,2-6-10-11-34-44,44926316.00,EUR
2016-06-22T00:00:00Z,8-19-35-40-41-43,21794296.00,EUR
2016-06-18T00:00:00Z,2-8-12-17-19-27,46825196.00,EUR
2016-06-15T00:00:00Z,7-12-13-33-48-49,23606664.00,EUR
2016-06-11T00:00:00Z,6-13-21-27-38-45,47401784.00,EUR
2016-06-08T00:00:00Z,2-5-30-33-44-48,22437310.00,EUR
2016-06-04T00:00:00Z,5-6-22-31-35-42,47099276.00,EUR
2016-06-01T00:00:00Z,19-25-30-35-40-46,24449860.00,EUR
2016-05-28T00:00:00Z,5-9-17-24-39-45,47349892.00,EUR
2016-05-25T00:00:00Z,6-9-10-21-30-36,23120152.00,EUR
2016-05-21T00:00:00Z,2-5-29-46-47-48,46826176.00,EUR
2016-05-18T00:00:00Z,10-13-19-26-31-41,22735942.00,EUR
